antecedent_product_id,antecedent_label_en,consequent_product_id,consequent_label_en,pair_count,antecedent_count,consequent_count,support,confidence,lift,chi_square,p_value,q_bh,phi,retained
P0627,"Chicken breast strips, 200 g",P0152,"Stella Artois draught beer, 0.4 L",131,1085,2832,0.004204512629585647,0.12073732718894009,1.3283237652633497,12.115770259661799,0.0004999718162780021,0.0005821443453140878,0.019719581672224394,True
P0089,Product P0089,P0007,Product P0007,131,1128,2157,0.004204512629585647,0.11613475177304965,1.6775199170110842,39.95950912093439,2.5928224627917343e-10,3.683293368366904e-10,0.03581230339684777,True
P0047,Product P0047,P0535,"Grilled minced-meat rolls with mustard, 40/20/30 g",130,305,5898,0.004172417113329268,0.4262295081967213,2.2516162744803743,112.66867042545869,2.550204107904792e-26,6.224323672760914e-26,0.060134508755164164,True
P0116,Product P0116,P0599,Product P0599,130,418,2260,0.004172417113329268,0.31100478468899523,4.287600033873905,358.14246204265646,7.14595659185784e-80,5.86183356520068e-79,0.1072136521744767,True
P0090,Product P0090,P0072,"French fries, 180 g",130,471,5580,0.004172417113329268,0.2760084925690021,1.5411463446187095,30.552750570964218,3.249109029718975e-08,4.281132791574156e-08,0.03131463400117387,True
P0600,Product P0600,P0009,"Borsec sparkling mineral water, 750 ml",130,540,3139,0.004172417113329268,0.24074074074074073,2.3895378334690216,118.87258216792776,1.1167767146955994e-27,2.8009273465124113e-27,0.06176792770854849,True
P0569,Product P0569,P0018,"Hot pepper, 1 pc.",130,998,2461,0.004172417113329268,0.13026052104208416,1.649137364529954,37.25912951623033,1.0342965637863678e-09,1.4320019683895016e-09,0.03458107859923835,True
P0627,"Chicken breast strips, 200 g",P0570,Product P0570,130,1085,1256,0.004172417113329268,0.11981566820276497,2.97221080747894,183.66806682399653,7.666127948410269e-42,2.894029616510589e-41,0.07677839165108424,True
P0570,Product P0570,P0627,"Chicken breast strips, 200 g",130,1256,1085,0.004172417113329268,0.1035031847133758,2.97221080747894,183.66806682399653,7.666127948410269e-42,2.894029616510589e-41,0.07677839165108424,True
P0593,Product P0593,P0070,"Caru' cu Flori potatoes, 180 g",129,300,4003,0.004140321597072889,0.43,3.346867349487884,245.95295843568317,1.9804302154956636e-55,1.0857534498018939e-54,0.0888481129556333,True
P0052,Product P0052,P0072,"French fries, 180 g",129,421,5580,0.004140321597072889,0.30641330166270786,1.71091742650627,47.05581483912225,6.899366321935165e-12,1.0368056001695957e-11,0.03886232970533557,True
P0525,Product P0525,P0070,"Caru' cu Flori potatoes, 180 g",129,590,4003,0.004140321597072889,0.21864406779661016,1.7017969573667207,43.664608181264775,3.897569060017065e-11,5.707715227488078e-11,0.03743578691186019,True
P0084,Product P0084,P0070,"Caru' cu Flori potatoes, 180 g",129,661,4003,0.004140321597072889,0.1951588502269289,1.5190018227630335,26.81660268274384,2.2370711995085382e-07,2.8747287145627977e-07,0.02933756478211614,True
P0049,Product P0049,P0050,Product P0050,129,831,1560,0.004140321597072889,0.1552346570397112,3.100414236786078,198.5310044759658,4.369234678934206e-45,1.7654944573026735e-44,0.07982452681697279,True
P0594,Product P0594,P0537,Product P0537,129,850,1610,0.004140321597072889,0.15176470588235294,2.9369769820971867,178.64588403505167,9.573810120344062e-41,3.493320013811161e-40,0.0757214096222607,True
P0029,Product P0029,P0058,Product P0058,129,906,2522,0.004140321597072889,0.1423841059602649,1.7590252138794504,47.348300680360396,5.942961642205987e-12,8.943132622961011e-12,0.03898292131431952,True
P0597,"Assorted pickled vegetables, 180 g",P0152,"Stella Artois draught beer, 0.4 L",129,971,2832,0.004140321597072889,0.13285272914521112,1.4616145769694007,21.3526438436274,3.82093461060346e-06,4.7263488210525795e-06,0.02617869606378083,True
P0166,Product P0166,P0572,"Medium Capricciosa pizza, 550 g",129,995,1605,0.004140321597072889,0.12964824120603016,2.5167914338045367,128.42763132643276,9.048713191388833e-30,2.419643649952259e-29,0.06420242307737123,True
P0094,Product P0094,P0537,Product P0537,129,1003,1610,0.004140321597072889,0.12861415752741776,2.4889635441501587,125.19651787120523,4.609600487303848e-29,1.206012981210671e-28,0.06338964327535934,True
P0685,Product P0685,P0688,Product P0688,129,1242,1468,0.004140321597072889,0.10386473429951691,2.2044370072003057,92.78694822220722,5.823795731104015e-22,1.2010890628798639e-21,0.054571466949731584,True
P0101,Product P0101,P0165,"Honey lemonade, 500 ml",128,500,3686,0.00410822608081651,0.256,2.1639153553988066,92.36759637299814,7.198312049796197e-22,1.4789752252971095e-21,0.05444800906325423,True
P0142,Product P0142,P0076,"Grilled pork neck, 150 g",128,813,2088,0.00410822608081651,0.15744157441574416,2.3493329186165424,109.17218032782613,1.4878374372336742e-25,3.5134862424717284e-25,0.059194066328104894,True
P0614,Product P0614,P0613,Product P0613,128,845,1844,0.00410822608081651,0.1514792899408284,2.559457829005635,132.8757319121269,9.62519534942657e-31,2.6318516607078667e-30,0.06530478706545122,True
P0056,Product P0056,P0007,Product P0007,128,937,2157,0.00410822608081651,0.13660618996798293,1.9732216322820788,68.05756704655613,1.5879128148413377e-16,2.812358573038798e-16,0.04673695271958094,True
P0091,Product P0091,P0570,Product P0570,127,606,1256,0.004076130564560131,0.20957095709570958,5.198727954005592,457.65923229277286,1.5534080113506738e-101,1.7839664635616685e-100,0.12119739819787641,True
P0074,Product P0074,P0018,"Hot pepper, 1 pc.",127,805,2461,0.004076130564560131,0.1577639751552795,1.99733936363797,70.49208755114124,4.621162482189875e-17,8.347166006737009e-17,0.04756553313002751,True
P0118,Product P0118,P0613,Product P0613,127,936,1844,0.004076130564560131,0.13568376068376067,2.292569919535755,101.42181790063486,7.434043946590584e-24,1.6518415368086206e-23,0.0570542338935625,True
P0056,Product P0056,P0613,Product P0613,127,937,1844,0.004076130564560131,0.13553895410885805,2.290123206708075,101.14951125965482,8.529598014392506e-24,1.8914210231102082e-23,0.05697759018209739,True
P0166,Product P0166,P0159,Product P0159,127,995,1626,0.004076130564560131,0.12763819095477386,2.4457706737871403,118.29320252384755,1.4956184424438928e-27,3.716901413909538e-27,0.06161721678738241,True
P0063,Product P0063,P0076,"Grilled pork neck, 150 g",127,1031,2088,0.004076130564560131,0.12318137730358875,1.8381044888160512,53.79842527160001,2.22150704470792e-13,3.4973509174261767e-13,0.04155343827978893,True
P0570,Product P0570,P0091,Product P0091,127,1256,606,0.004076130564560131,0.10111464968152867,5.198727954005592,457.65923229277286,1.5534080113506738e-101,1.7839664635616685e-100,0.12119739819787641,True
P0101,Product P0101,P0095,Product P0095,126,500,3929,0.004044035048303752,0.252,1.998361924153729,73.08668944825617,1.2407849097167842e-17,2.2789500614495146e-17,0.048432995254386525,True
P0525,Product P0525,P0095,Product P0095,126,590,3929,0.004044035048303752,0.2135593220338983,1.693527054367567,41.73956617268943,1.0427724546126713e-10,1.4969272999768742e-10,0.03660126944014046,True
P0030,Product P0030,P0165,"Honey lemonade, 500 ml",126,703,3686,0.004044035048303752,0.17923186344238975,1.515010083905192,25.59640322808662,4.208230788337894e-07,5.369800924066248e-07,0.0286623407263239,True
P0482,Product P0482,P0082,"Tripe soup, 300/100 g",126,713,2454,0.004044035048303752,0.1767180925666199,2.243686067684669,96.49665447327378,8.939476344013569e-23,1.9086044405711945e-22,0.055651684092515516,True
P0569,Product P0569,P0599,Product P0599,126,998,2260,0.004044035048303752,0.12625250501002003,1.7405527869899091,44.221855476548754,2.931895367748903e-11,4.3167312364562126e-11,0.037673907168421124,True
P0702,Product P0702,P0535,"Grilled minced-meat rolls with mustard, 40/20/30 g",125,359,5898,0.004011939532047373,0.34818941504178275,1.8393586986193329,59.74634944615862,1.0790513768020896e-14,1.7756335627316437e-14,0.04379029492831127,True
P0092,Product P0092,P0165,"Honey lemonade, 500 ml",125,471,3686,0.004011939532047373,0.2653927813163482,2.2433106043064193,99.19194319895388,2.2917749711168174e-23,5.020735930699694e-23,0.056423546728682744,True
P0605,Product P0605,P0535,"Grilled minced-meat rolls with mustard, 40/20/30 g",125,480,5898,0.004011939532047373,0.2604166666666667,1.375687026675709,16.06663756754116,6.115195278877081e-05,7.347663049840194e-05,0.02270830304611876,True
P0074,Product P0074,P0082,"Tripe soup, 300/100 g",125,805,2454,0.004011939532047373,0.15527950310559005,1.971492859927005,66.6792482104981,3.1948067080717026e-16,5.576854589609964e-16,0.04626126776152131,True
P0142,Product P0142,P0612,"Sour cream, 50 g",125,813,2147,0.004011939532047373,0.15375153751537515,2.2312234067846037,93.65509147348129,3.7558669466947376e-22,7.8348964413842425e-22,0.05482616629748773,True
P0049,Product P0049,P0009,"Borsec sparkling mineral water, 750 ml",125,831,3139,0.004011939532047373,0.15042117930204574,1.4930464108040262,23.25258900842407,1.4205908155209871e-06,1.7794082430923041e-06,0.027318562343629543,True
P0140,Product P0140,P0007,Product P0007,125,931,2157,0.004011939532047373,0.13426423200859292,1.9393929887305188,62.98997172052591,2.0776168903893855e-15,3.5416875428356558e-15,0.04496327013624556,True
P0577,Product P0577,P0159,Product P0159,124,365,1626,0.003979844015790994,0.33972602739726027,6.509744056344674,617.3278050711581,2.8507020480003035e-136,4.859556147450517e-135,0.14076027352621942,True
P0078,Product P0078,P0072,"French fries, 180 g",124,412,5580,0.003979844015790994,0.30097087378640774,1.6805285868392663,42.18477090552581,8.304420026866864e-11,1.2048034905999667e-10,0.036795950869218295,True
P0592,Product P0592,P0095,Product P0095,124,565,3929,0.003979844015790994,0.21946902654867256,1.7403910562934568,45.518173442254565,1.5122912766852827e-11,2.2478334916398414e-11,0.03822210454274541,True
P0091,Product P0091,P0009,"Borsec sparkling mineral water, 750 ml",124,606,3139,0.003979844015790994,0.20462046204620463,2.0310161631008596,73.6017194815419,9.558138449066059e-18,1.770446357883034e-17,0.048603345400468824,True
P0110,Product P0110,P0567,"Fried Romanian cheese doughnuts, 180 g",124,614,2807,0.003979844015790994,0.20195439739413681,2.2416434483823013,95.60827119082494,1.400201887239504e-22,2.9605043778649205e-22,0.05539491693512512,True
P0621,Product P0621,P0007,Product P0007,124,633,2157,0.003979844015790994,0.19589257503949448,2.8295896896177704,160.8708864933774,7.300847171469726e-37,2.4284220317297168e-36,0.07185564802175465,True
P0094,Product P0094,P0082,"Tripe soup, 300/100 g",124,1003,2454,0.003979844015790994,0.12362911266201396,1.5696463990262302,28.752103091847413,8.226054267315417e-08,1.068407762576324e-07,0.030377847063106252,True
P0101,Product P0101,P0071,Product P0071,123,500,1212,0.003947748499534615,0.246,6.323945544554455,582.9636779946827,8.500084690294188e-129,1.324798913872994e-127,0.13678640357856048,True
P0579,Product P0579,P0149,"Beck's draught beer, 0.4 L",123,601,5044,0.003947748499534615,0.20465890183028287,1.2641866384468918,8.261779728516077,0.004048841602940178,0.00458224708382545,0.016283921075195926,True
P0160,Product P0160,P0009,"Borsec sparkling mineral water, 750 ml",123,735,3139,0.003947748499534615,0.1673469387755102,1.6610476493878852,36.85317646116638,1.2736840509350228e-09,1.7567500626676484e-09,0.03439217533405772,True
P0029,Product P0029,P0567,"Fried Romanian cheese doughnuts, 180 g",123,906,2807,0.003947748499534615,0.1357615894039735,1.50691978662615,23.74170653986635,1.1016907808012184e-06,1.383135376126731e-06,0.027604389654626665,True
P0601,Cornflake-crusted pike-perch with potatoes and sauce,P0058,Product P0058,123,952,2522,0.003947748499534615,0.12920168067226892,1.5961684237533236,30.73969661554722,2.9506643234207078e-08,3.892593442384513e-08,0.03141029182354812,True
P0071,Product P0071,P0101,Product P0101,123,1212,500,0.003947748499534615,0.10148514851485149,6.323945544554455,582.9636779946827,8.500084690294188e-129,1.324798913872994e-127,0.13678640357856048,True
P0573,Product P0573,P0159,Product P0159,122,458,1626,0.003915652983278236,0.2663755458515284,5.104220714696231,431.1224981294918,9.25927867456506e-96,9.903797092108315e-95,0.11763119971846679,True
P0092,Product P0092,P0009,"Borsec sparkling mineral water, 750 ml",122,471,3139,0.003915652983278236,0.25902335456475584,2.571006899705033,132.23506417085312,1.3291164574345448e-30,3.616124825588749e-30,0.06514716150193295,True
P0525,Product P0525,P0165,"Honey lemonade, 500 ml",122,590,3686,0.003915652983278236,0.20677966101694914,1.7478659517919384,45.131858091796786,1.8420426580983774e-11,2.7305279075887633e-11,0.03805956233413428,True
P0110,Product P0110,P0165,"Honey lemonade, 500 ml",122,614,3686,0.003915652983278236,0.1986970684039088,1.6795454585622862,38.80879909338885,4.674161195357225e-10,6.605582725563123e-10,0.035292895066746904,True
P0083,Product P0083,P0070,"Caru' cu Flori potatoes, 180 g",122,614,4003,0.003915652983278236,0.1986970684039088,1.546541234139542,27.580996679266992,1.5065162469463126e-07,1.942800502858661e-07,0.029752753272370414,True
P0057,Product P0057,P0076,"Grilled pork neck, 150 g",122,647,2088,0.003915652983278236,0.18856259659969088,2.813718784605636,156.11980916164646,7.97051961693696e-36,2.527859564557623e-35,0.07078662213222502,True
P0049,Product P0049,P0058,Product P0058,122,831,2522,0.003915652983278236,0.14681107099879662,1.8137163120973459,49.78923649051427,1.711804667127341e-12,2.623004061567316e-12,0.039975132885007376,True
P0601,Cornflake-crusted pike-perch with potatoes and sauce,P0152,"Stella Artois draught beer, 0.4 L",122,952,2832,0.003915652983278236,0.12815126050420167,1.4098901213027584,16.49574658849267,4.875933537122791e-05,5.91071498777885e-05,0.02300955242485335,True
P0166,Product P0166,P0011,Product P0011,122,995,1889,0.003915652983278236,0.12261306532663317,2.022369124606622,69.33826042307325,8.29448560695614e-17,1.4883690455903206e-16,0.04717464641730542,True
P0569,Product P0569,P0612,"Sour cream, 50 g",122,998,2147,0.003915652983278236,0.12224448897795591,1.7739969925878776,45.712197599385135,1.3696722497014104e-11,2.038625408491458e-11,0.03830348001377778,True
P0089,Product P0089,P0071,Product P0071,122,1128,1212,0.003915652983278236,0.10815602836879433,2.7803773728436676,150.15033263356116,1.6073139064706185e-34,4.804327320436835e-34,0.06942011554255131,True
P0089,Product P0089,P0570,Product P0570,122,1128,1256,0.003915652983278236,0.10815602836879433,2.6829756177440487,139.24622773763272,3.8908938973885254e-32,1.1025883745586705e-31,0.06685192267984999,True
P0071,Product P0071,P0089,Product P0089,122,1212,1128,0.003915652983278236,0.10066006600660066,2.7803773728436676,150.15033263356116,1.6073139064706185e-34,4.804327320436835e-34,0.06942011554255131,True
P0481,Product P0481,P0072,"French fries, 180 g",121,371,5580,0.003883557467021857,0.3261455525606469,1.8210962331777916,55.226687360924004,1.074005860066833e-13,1.708076375120867e-13,0.042101413776481376,True
P0020,Product P0020,P0567,"Fried Romanian cheese doughnuts, 180 g",121,572,2807,0.003883557467021857,0.21153846153846154,2.3480241703433724,104.8402109621317,1.3239316024110568e-24,3.0344734836774433e-24,0.058007764094621855,True
P0697,Product P0697,P0011,Product P0011,121,811,1889,0.003883557467021857,0.14919852034525277,2.46086728342882,114.69261971271345,9.189227319132016e-27,2.263080588075176e-26,0.060672224621123684,True
P0697,Product P0697,P0095,Product P0095,121,811,3929,0.003883557467021857,0.14919852034525277,1.1831454055477326,4.030262915783727,0.04469097569194763,0.048132136702778744,0.011373362252694582,True
P0140,Product P0140,P0572,"Medium Capricciosa pizza, 550 g",121,931,1605,0.003883557467021857,0.12996777658431793,2.5229944018925816,120.89529794147634,4.0284137226837065e-28,1.0197214318904695e-27,0.06229122731493123,True
P0118,Product P0118,P0159,Product P0159,121,936,1626,0.003883557467021857,0.12927350427350429,2.4771061332408197,115.92802648728207,4.928628046030242e-27,1.2165459724477361e-26,0.06099811356667102,True
P0094,Product P0094,P0152,"Stella Artois draught beer, 0.4 L",121,1003,2832,0.003883557467021857,0.12063808574277168,1.3272319341410794,11.095485901259236,0.000865381067444513,0.0010001385006164869,0.018871018735518483,True
P0036,Product P0036,P0535,"Grilled minced-meat rolls with mustard, 40/20/30 g",120,319,5898,0.003851461950765478,0.3761755485893417,1.987199316276385,73.3429578015401,1.0897024918653201e-17,2.0116166135787887e-17,0.048517832746426834,True
P0148,Product P0148,P0070,"Caru' cu Flori potatoes, 180 g",120,461,4003,0.003851461950765478,0.2603036876355748,2.02605096069488,72.62136582103871,1.5706936456006148e-17,2.870396595226584e-17,0.0482785690267389,True
P0157,Product P0157,P0095,Product P0095,120,519,3929,0.003851461950765478,0.23121387283236994,1.833527777001311,52.91380852048791,3.4851080461535314e-13,5.455169122458397e-13,0.041210387059044284,True
P0074,Product P0074,P0152,"Stella Artois draught beer, 0.4 L",120,805,2832,0.003851461950765478,0.14906832298136646,1.640014738393515,33.842893077746275,5.9746949478607655e-09,8.037474954520462e-09,0.03295762620304596,True
P0140,Product P0140,P0011,Product P0011,120,931,1889,0.003851461950765478,0.1288936627282492,2.125960746227665,78.52538045471331,7.897699774952918e-19,1.4985026877345448e-18,0.050202715314239685,True
P0166,Product P0166,P0150,Product P0150,120,995,1131,0.003851461950765478,0.12060301507537688,3.322394465697186,208.81210905462422,2.4947863606602397e-47,1.0887247677921287e-46,0.08186533112796572,True
P0063,Product P0063,P0156,Product P0156,120,1031,1346,0.003851461950765478,0.11639185257032007,2.694220617038234,138.1914799639039,6.617791078615061e-32,1.8704689292147748e-31,0.06659824991450262,True
P0150,Product P0150,P0166,Product P0166,120,1131,995,0.003851461950765478,0.10610079575596817,3.322394465697186,208.81210905462422,2.4947863606602397e-47,1.0887247677921287e-46,0.08186533112796572,True
P0576,Product P0576,P0537,Product P0537,120,1175,1610,0.003851461950765478,0.10212765957446808,1.9763922294172063,63.429898117543395,1.6617656828550647e-15,2.8506074842686723e-15,0.04512001026343053,True
P0016,Product P0016,P0535,"Grilled minced-meat rolls with mustard, 40/20/30 g",119,332,5898,0.003819366434509099,0.35843373493975905,1.8934757340654582,62.55251446609482,2.5943385724521814e-15,4.395067364200823e-15,0.044806866046666644,True
P0127,Product P0127,P0095,Product P0095,119,363,3929,0.003819366434509099,0.3278236914600551,2.5996443763860877,135.6154995041185,2.4216336760159585e-31,6.739801889115844e-31,0.0659746123061848,True
P0605,Product P0605,P0567,"Fried Romanian cheese doughnuts, 180 g",119,480,2807,0.003819366434509099,0.24791666666666667,2.751813175394846,148.13200851077087,4.438893860609233e-34,1.3159872831317047e-33,0.0689519636214047,True
P0101,Product P0101,P0009,"Borsec sparkling mineral water, 750 ml",119,500,3139,0.003819366434509099,0.238,2.3623338642879896,105.66162219659176,8.746502889420917e-25,2.008933611022783e-24,0.05823456287194131,True
P0578,Product P0578,P0149,"Beck's draught beer, 0.4 L",119,615,5044,0.003819366434509099,0.19349593495934958,1.1952325229041345,4.6190846306260855,0.03161810705673375,0.034392178264104206,0.012175873925589482,True
P0621,Product P0621,P0567,"Fried Romanian cheese doughnuts, 180 g",119,633,2807,0.003819366434509099,0.18799368088467613,2.086682976602727,75.54626125719129,3.5694517949980915e-18,6.7142619109360644e-18,0.049241204862278065,True
P0061,Product P0061,P0011,Product P0011,119,683,1889,0.003819366434509099,0.17423133235724744,2.8737562849416403,158.2384395245606,2.7449916021794875e-36,8.913053089219705e-36,0.07126530999121927,True
P0140,Product P0140,P0599,Product P0599,119,931,2260,0.003819366434509099,0.12781954887218044,1.7621564974382857,43.59820721845363,4.0320825748440716e-11,5.896785642298769e-11,0.03740731169876897,True
P0576,Product P0576,P0058,Product P0058,119,1175,2522,0.003819366434509099,0.10127659574468086,1.2511795771677323,6.784993655574024,0.009192735670147832,0.010244407166630526,0.014756960194155988,True
P0552,Product P0552,P0149,"Beck's draught beer, 0.4 L",118,282,5044,0.00378727091825272,0.41843971631205673,2.5847197147372625,138.04510363506998,7.124020837437808e-32,2.0083479931898315e-31,0.06656296919333535,True
P0098,Product P0098,P0535,"Grilled minced-meat rolls with mustard, 40/20/30 g",118,413,5898,0.00378727091825272,0.2857142857142857,1.5093251949813495,25.35270190399059,4.774831142364095e-07,6.078577335261642e-07,0.02852556846239283,True
P0592,Product P0592,P0011,Product P0011,118,565,1889,0.00378727091825272,0.2088495575221239,3.4447462486589804,221.97430243764765,3.355416438528118e-50,1.612669310323426e-49,0.0844060414448273,True
P0697,Product P0697,P0599,Product P0599,118,811,2260,0.00378727091825272,0.14549938347718866,2.0058957039817553,65.89259675072348,4.761769311791716e-16,8.259285086112499e-16,0.045987573432263965,True
P0594,Product P0594,P0152,"Stella Artois draught beer, 0.4 L",118,850,2832,0.00378727091825272,0.1388235294117647,1.5273039215686273,24.292764717369366,8.274930583329323e-07,1.0449015354643855e-06,0.027922908603845664,True
P0094,Product P0094,P0627,"Chicken breast strips, 200 g",118,1003,1085,0.00378727091825272,0.11764705882352941,3.3783681214421253,211.5130718308376,6.423355049497283e-48,2.8958183301659235e-47,0.08239308973077357,True
P0094,Product P0094,P0612,"Sour cream, 50 g",118,1003,2147,0.00378727091825272,0.11764705882352941,1.7072796514973014,38.36880555881155,5.856103623598288e-10,8.233259089363057e-10,0.03509225872682863,True
P0627,"Chicken breast strips, 200 g",P0094,Product P0094,118,1085,1003,0.00378727091825272,0.10875576036866359,3.3783681214421253,211.5130718308376,6.423355049497283e-48,2.8958183301659235e-47,0.08239308973077357,True
P0086,Product P0086,P0612,"Sour cream, 50 g",117,361,2147,0.003755175401996341,0.32409972299168976,4.703295328016804,370.70593182236803,1.3136850512911902e-82,1.1520099593014954e-81,0.10907794580546945,True
P0066,Product P0066,P0535,"Grilled minced-meat rolls with mustard, 40/20/30 g",117,422,5898,0.003755175401996341,0.2772511848341232,1.4646176951300063,21.56328759289504,3.423425542421912e-06,4.2442696213435294e-06,0.026307505535088992,True
P0573,Product P0573,P0535,"Grilled minced-meat rolls with mustard, 40/20/30 g",117,458,5898,0.003755175401996341,0.2554585152838428,1.3494949068665123,13.257669893997814,0.00027146686944275433,0.00031880554850596875,0.020627936387445863,True
P0160,Product P0160,P0567,"Fried Romanian cheese doughnuts, 180 g",117,735,2807,0.003755175401996341,0.15918367346938775,1.7668990788335281,43.834998195831695,3.572590550731553e-11,5.252959960711757e-11,0.037508757606626475,True
P0166,Product P0166,P0612,"Sour cream, 50 g",117,995,2147,0.003755175401996341,0.11758793969849246,1.706421722024187,37.96041792805013,7.219453684332795e-10,1.0097979448214204e-09,0.03490500266020149,True
P0566,Product P0566,P0535,"Grilled minced-meat rolls with mustard, 40/20/30 g",116,321,5898,0.003723079885739962,0.3613707165109034,1.9089907450542927,62.576341385256,2.5631407727918927e-15,4.3489682474587166e-15,0.04481539894048925,True
P0088,Product P0088,P0082,"Tripe soup, 300/100 g",116,433,2454,0.003723079885739962,0.2678983833718245,3.4013487900227934,216.48286720442837,5.2916058437839504e-49,2.467154690413799e-48,0.08335544003595244,True
P0092,Product P0092,P0070,"Caru' cu Flori potatoes, 180 g",116,471,4003,0.003723079885739962,0.24628450106157113,1.9169338495067128,59.27397436897245,1.3717884623742267e-14,2.247178997673095e-14,0.04361684087528058,True
P0090,Product P0090,P0070,"Caru' cu Flori potatoes, 180 g",116,471,4003,0.003723079885739962,0.24628450106157113,1.9169338495067128,59.27397436897245,1.3717884623742267e-14,2.247178997673095e-14,0.04361684087528058,True
P0091,Product P0091,P0095,Product P0095,116,606,3929,0.003723079885739962,0.19141914191419143,1.5179552569662669,23.925091407340595,1.0015780201912943e-06,1.2603478893064616e-06,0.027710795012046357,True
P0621,Product P0621,P0572,"Medium Capricciosa pizza, 550 g",116,633,1605,0.003723079885739962,0.18325434439178515,3.5574178244329286,229.5141329687525,7.608561555177458e-52,3.773154843953912e-51,0.08582758639136559,True
P0074,Product P0074,P0612,"Sour cream, 50 g",116,805,2147,0.003723079885739962,0.14409937888198757,2.0911524675482474,72.81475540492387,1.4240815846847327e-17,2.6068339075353075e-17,0.0483428088323692,True
P0029,Product P0029,P0599,Product P0599,116,906,2260,0.003723079885739962,0.1280353200883002,1.7651311805270662,42.72396777838848,6.303519060908603e-11,9.181761409147244e-11,0.0370303632492078,True
P0140,Product P0140,P0009,"Borsec sparkling mineral water, 750 ml",116,931,3139,0.003723079885739962,0.12459720730397422,1.236723538697013,6.02506464057022,0.01410411519056289,0.015574483474599304,0.013906026036116705,True
P0056,Product P0056,P0058,Product P0058,116,937,2522,0.003723079885739962,0.12379935965848453,1.5294276958284703,23.848549695565787,1.0422037098876411e-06,1.3099588104693738e-06,0.027666432990992782,True
P0166,Product P0166,P0082,"Tripe soup, 300/100 g",116,995,2454,0.003723079885739962,0.11658291457286432,1.48018495083404,20.262029196200082,6.752753790367068e-06,8.324581226316917e-06,0.025501378148128882,True
P0629,Product P0629,P0535,"Grilled minced-meat rolls with mustard, 40/20/30 g",115,260,5898,0.003690984369483583,0.4423076923076923,2.336551503769204,109.36357096067464,1.35089579002796e-25,3.197022357745129e-25,0.05924593040558979,True
P0577,Product P0577,P0072,"French fries, 180 g",115,365,5580,0.003690984369483583,0.3150684931506849,1.7592453478666472,46.44719324950086,9.412108008435927e-12,1.4085884550347867e-11,0.03861018837046164,True
P0098,Product P0098,P0070,"Caru' cu Flori potatoes, 180 g",115,413,4003,0.003690984369483583,0.2784503631961259,2.167294021009666,84.07320679888868,4.7678872370816945e-20,9.372549505686718e-20,0.05194586581759557,True
P0573,Product P0573,P0072,"French fries, 180 g",115,458,5580,0.003690984369483583,0.25109170305676853,1.4020186724264763,16.389810379939213,5.156167271005803e-05,6.236561521804136e-05,0.022935549382744422,True
P0592,Product P0592,P0009,"Borsec sparkling mineral water, 750 ml",115,565,3139,0.003690984369483583,0.20353982300884957,2.0202899858192818,67.111607955345,2.5656328991535406e-16,4.507416252780213e-16,0.04641100843681926,True
P0110,Product P0110,P0159,Product P0159,115,614,1626,0.003690984369483583,0.18729641693811075,3.588926483727378,231.15012749487084,3.345966741916659e-52,1.674518218087649e-51,0.08613293606208779,True
P0063,Product P0063,P0613,Product P0613,115,1031,1844,0.003690984369483583,0.11154219204655674,1.8846638164829546,52.49645845293313,4.310249104393699e-13,6.727441735183871e-13,0.04104754481912943,True
P0573,Product P0573,P0572,"Medium Capricciosa pizza, 550 g",114,458,1605,0.003658888853227204,0.24890829694323144,4.831922621719789,370.6965153936267,1.319901419914637e-82,1.1520099593014954e-81,0.10907656043348263,True
P0154,Product P0154,P0095,Product P0095,114,499,3929,0.003658888853227204,0.22845691382765532,1.8116650710430788,48.2094704487147,3.830339162039565e-12,5.795977844362227e-12,0.039335834076553465,True
P0578,Product P0578,P0160,Product P0160,114,615,735,0.003658888853227204,0.18536585365853658,7.857746806039488,712.8460499775764,4.811517765393304e-157,1.0094934388546336e-155,0.15125859309589934,True
P0084,Product P0084,P0612,"Sour cream, 50 g",114,661,2147,0.003658888853227204,0.17246596066565809,2.502804814373502,112.87653930095219,2.2963777633071916e-26,5.61737251069091e-26,0.06018995599016095,True
P0160,Product P0160,P0578,Product P0578,114,735,615,0.003658888853227204,0.15510204081632653,7.857746806039488,712.8460499775764,4.811517765393304e-157,1.0094934388546336e-155,0.15125859309589934,True
P0697,Product P0697,P0152,"Stella Artois draught beer, 0.4 L",114,811,2832,0.003658888853227204,0.1405672009864365,1.5464873874062153,24.863293222539397,6.154318467739413e-07,7.789282422626101e-07,0.028248897886663307,True
P0140,Product P0140,P0576,Product P0576,114,931,1175,0.003658888853227204,0.12244897959183673,3.2469300911854098,189.88078778440217,3.3756121062729543e-43,1.3059548964339692e-42,0.07806613805683184,True
P0569,Product P0569,P0152,"Stella Artois draught beer, 0.4 L",114,998,2832,0.003658888853227204,0.11422845691382766,1.2567147005876158,6.793507304466185,0.009148998737528065,0.010206091638694396,0.014766215633273266,True
P0035,Product P0035,P0535,"Grilled minced-meat rolls with mustard, 40/20/30 g",113,329,5898,0.003626793336970825,0.3434650455927052,1.8144015641797073,51.49582206385638,7.174962655019284e-13,1.1087654754427817e-12,0.04065445847857405,True
P0573,Product P0573,P0165,"Honey lemonade, 500 ml",113,458,3686,0.003626793336970825,0.24672489082969432,2.085514764943241,73.49354824016977,1.0096564614939501e-17,1.867008812694745e-17,0.048567616497840846,True
